seed,dq,dp,de,dgf,dgm,dg1,dg2,dg3,dg4,pf,pm,p1,p2,p3,p4,blue_daf,blue_dam,blue_da1,blue_da2,blue_da3,blue_da4,pink_daf,pink_dam,pink_da1,pink_da2,pink_da3,pink_da4,blue_laf,blue_lam,blue_la1,blue_la2,blue_la3,blue_la4,pink_laf,pink_lam,pink_la1,pink_la2,pink_la3,pink_la4,pedid,xr1,blue_recomb,x1,xr2,pink_recomb,x2,x
1889967910,0.4,0.6,0.1,3,3,3,3,3,3,0.7402827644,0.6966824717,0.9110186907,0.986198891,0.7390287141,0.8622872068,2,2,2,2,2,2,2,2,2,2,2,2,5,6,5,3,5,5,3,5,6,6,5,5,760,0.0642757439,1,0.6360308317,0.249708905,1,0.3746683278,0.6228720682
1449783093,0.4,0.6,0.1,1,1,1,1,1,1,-0.568985471,-0.712344603,-0.73106251,-0.461375515,-0.638889862,-0.653614336,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,4,1,4,3,4,3,4,4,761,0.0985221309,1,0.7476444541,0.0341646746,1,0.6197115242,-0.536143364
981085707,0.4,0.6,0.1,2,1,2,2,1,2,0.0455958394,-0.473006594,-0.01453388,-0.043655426,-0.755835324,-0.105210277,1,1,2,2,1,2,2,1,1,1,1,1,1,2,3,1,3,1,3,1,2,1,1,1,762,0.1417818489,1,0.8464453178,0.5670778069,0,0.5367583486,-1.052102773
696539172,0.4,0.6,0.1,1,3,2,2,2,2,-0.514623474,1.0076521173,-0.004091605,-0.064358911,0.0451936697,-0.050531955,1,2,1,1,1,1,1,2,2,2,2,2,1,3,1,3,3,3,3,3,3,3,3,3,763,0.9512946331,0,0.8562439395,0.2470504242,1,0.9252010341,-0.505319551
600081059,0.4,0.6,0.1,2,2,1,1,1,3,-0.07809106,-0.004339995,-0.560056581,-0.428733616,-0.328354134,0.7797855965,1,2,1,1,1,2,2,1,1,1,1,2,1,5,1,1,1,5,5,5,5,5,5,5,764,0.853052237,0,0.9333184207,0.7266839807,0,0.1615893404,-0.202144035
821056318,0.4,0.6,0.1,3,1,2,2,2,2,0.7548109706,-0.638277279,-0.207821877,-0.075028491,0.0733532603,-0.188702631,2,1,2,2,2,2,2,1,1,1,1,1,1,6,5,1,1,5,5,5,5,6,5,6,765,0.2028524546,1,0.4437170697,0.6485569769,0,0.4094511952,-1.88702631
1782307571,0.4,0.6,0.1,1,2,1,2,1,2,-0.458768076,-0.060063174,-0.667912739,-0.122202012,-0.640205357,0.0175707627,1,2,1,1,1,1,1,1,1,2,1,2,4,5,4,4,4,5,5,5,5,5,5,5,766,0.5485657521,0,0.5735907213,0.769178701,0,0.0514351041,0.1757076266
603657079,0.4,0.6,0.1,1,1,1,1,1,1,-0.588192528,-0.687389689,-0.653667895,-0.645845974,-0.595482119,-0.618983667,1,1,1,1,1,1,1,1,1,1,1,1,5,6,5,4,5,5,4,6,6,6,6,6,767,0.6445508616,0,0.028779713,0.8216683892,0,0.0888189627,-0.189836671
483727233,0.4,0.6,0.1,2,2,3,2,2,2,-0.068815242,0.0197145495,0.7723523912,0.0897086855,0.0500608632,0.027783562,2,2,2,2,2,1,1,1,2,1,1,2,5,3,5,5,4,4,4,1,3,1,1,1,768,0.7083049345,0,0.7970902714,0.0850076643,1,0.2898615144,0.2778356201
80933171,0.4,0.6,0.1,1,2,2,2,2,2,-0.634508639,0.0682120894,-0.067271991,0.113663271,0.0514931793,0.0855104054,1,1,1,1,1,1,1,2,2,2,2,2,2,4,2,6,6,6,6,5,5,4,4,4,769,0.9965449111,0,0.5274503746,0.1623137948,1,0.8043664693,0.855104054
959524553,0.4,0.6,0.1,2,1,2,2,2,1,-0.266610942,-0.621998876,0.0328616706,-0.112540611,-0.153922592,-0.626290467,1,1,2,2,2,1,2,1,1,1,1,1,6,3,6,6,6,6,6,1,1,1,1,3,770,0.6776407825,0,0.0779407728,0.0415143427,1,0.868283709,-0.262904671
1637234860,0.4,0.6,0.1,1,2,2,1,1,1,-0.597437989,0.1681560913,-0.049046169,-0.62176005,-0.681155586,-0.585565113,1,1,1,1,1,1,1,2,2,1,1,1,4,5,4,4,2,2,2,5,5,5,5,5,771,0.1904966623,1,0.1408927888,0.5397130812,0,0.447430643,0.1443488704
415414285,0.4,0.6,0.1,1,1,1,1,1,1,-0.491387692,-0.472010996,-0.6444554,-0.711131193,-0.62057,-0.578529966,1,1,1,1,1,1,1,1,1,1,1,1,5,4,6,5,5,6,6,5,4,4,4,4,772,0.5609029664,0,0.6097293806,0.2186229798,1,0.6229399157,0.2147003399
412754018,0.4,0.6,0.1,2,3,2,2,2,2,0.0080171753,0.9428036628,-0.063715756,-0.038047011,0.0611098513,0.0314260616,2,2,1,1,1,1,1,2,2,2,2,2,2,5,5,5,5,5,5,3,5,5,3,3,773,0.629536623,0,0.9637183053,0.3378337539,1,0.1580634984,0.3142606156
134166808,0.4,0.6,0.1,2,2,3,2,1,3,-0.147169645,-0.159665856,0.7486176592,0.1232751656,-0.541589598,0.8720327198,2,1,2,2,1,2,1,2,2,1,1,2,5,3,5,5,5,5,1,4,4,3,3,4,774,0.407652083,0,0.3122468182,0.543738262,0,0.7505983504,0.7203271979
1194519536,0.4,0.6,0.1,1,1,1,1,1,1,-0.420281182,-0.66921499,-0.649507709,-0.689798419,-0.626828601,-0.736886518,1,1,1,1,1,1,1,1,1,1,1,1,6,4,6,2,6,6,2,5,4,5,4,4,775,0.5623922206,0,0.4674432773,0.474493874,0,0.3276352618,-1.368865185
1035087360,0.4,0.6,0.1,1,2,2,2,1,1,-0.524616633,0.0095779891,-0.05388456,0.0118286322,-0.562643401,-0.761297201,1,2,1,1,1,1,1,1,2,2,1,1,4,1,4,4,4,4,4,2,2,1,2,1,776,0.5782914537,0,0.931039805,0.2333993233,1,0.7501809014,-1.612972005
720101403,0.4,0.6,0.1,2,3,2,2,2,3,0.1448374129,0.9661066496,-0.021054984,0.0269868915,0.1929769943,0.7389796241,1,2,1,1,1,2,2,2,2,2,2,2,3,1,1,3,3,3,1,1,1,1,1,1,777,0.1678382848,1,0.8620182415,0.6196469351,0,0.4487035738,-0.610203759
1380931970,0.4,0.6,0.1,1,1,1,1,1,1,-0.742413751,-0.786011133,-0.579542733,-0.600036782,-0.504907715,-0.658767635,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,3,5,3,3,2,2,1,2,1,778,0.1790607861,1,0.3195648647,0.5390815393,0,0.4012111306,-0.587676353
1516227030,0.4,0.6,0.1,2,1,1,1,1,1,0.1211197882,-0.593515683,-0.632769507,-0.761033807,-0.626155385,-0.659093385,2,1,1,1,1,1,1,1,1,1,1,1,4,5,3,3,4,3,3,2,2,2,2,2,779,0.7922715367,0,0.9282530881,0.8666415777,0,0.7076656216,-0.590933846
1144829549,0.4,0.6,0.1,2,2,3,2,1,2,-0.008241986,0.0331189084,0.837833251,-0.067078113,-0.485051571,-0.045843543,2,1,2,2,1,1,1,2,2,1,1,2,1,3,4,4,4,4,4,5,3,3,3,5,780,0.7413500095,0,0.8410020465,0.9410041216,0,0.5897040198,-0.458435433
240422339,0.4,0.6,0.1,2,2,2,1,3,1,0.0491715553,0.0441487342,0.0226883807,-0.624009707,0.6385175895,-0.540999908,1,2,2,1,2,1,2,1,1,1,2,1,1,4,1,1,2,2,2,2,4,2,2,2,781,0.1352983616,1,0.1386623015,0.8528323843,0,0.5552283249,0.5900009243
1971278361,0.4,0.6,0.1,2,3,3,3,3,3,-0.123695203,0.9615010445,0.7801938915,0.9020659042,0.9611769155,0.8790410444,2,2,2,2,2,2,1,2,2,2,2,2,6,2,1,6,6,6,1,1,2,1,1,2,782,0.8701160731,0,0.495312582,0.3804165336,1,0.5796380353,0.7904104439
767474567,0.4,0.6,0.1,1,2,2,2,2,2,-0.727989305,0.0307427448,0.0716366631,0.0457886004,-0.110357856,-0.072353947,1,1,1,1,1,1,1,2,2,2,2,2,5,3,4,5,5,4,4,5,5,5,3,3,783,0.0254839775,1,0.2051750059,0.3404270095,1,0.9003758141,-0.723539475
615463709,0.4,0.6,0.1,2,3,3,3,2,2,-0.045324508,0.6738768478,0.803347818,0.8163517006,-0.004821347,-0.025539951,1,2,2,2,1,1,2,2,2,2,2,2,2,5,2,1,2,2,1,3,3,3,5,3,784,0.8077494473,0,0.4030382901,0.8471340653,0,0.8950748215,-0.255399511
857644093,0.4,0.6,0.1,2,3,3,2,3,2,-0.00924159,0.8668393118,0.748499724,-0.019069515,0.5484037264,-0.076787052,1,2,2,1,2,1,2,2,2,2,2,2,3,1,3,3,3,3,3,5,5,1,5,5,785,0.1523294124,1,0.2259655698,0.440450805,0,0.9431824931,-0.767870518
979658340,0.4,0.6,0.1,2,1,1,1,1,2,-0.408364097,-0.585932304,-0.69969388,-0.703378025,-0.539174135,-0.08024074,1,1,1,1,1,2,2,1,1,1,1,1,3,3,3,3,3,6,6,5,3,5,5,5,786,0.4210291637,0,0.5232048722,0.2237481807,1,0.3807340634,-0.802407401
519389200,0.4,0.6,0.1,2,1,2,2,1,2,-0.102016612,-0.664448049,0.0739116656,0.0562669881,-0.78684633,0.0031684121,1,1,2,2,1,2,2,1,1,1,1,1,6,1,2,2,6,2,2,3,3,3,3,3,787,0.6966173131,0,0.6962277073,0.6930095328,0,0.6271082841,0.0316841213
805335008,0.4,0.6,0.1,2,1,2,2,2,2,-0.009452664,-0.560539656,0.2392228313,0.0376258241,0.0104427885,-0.128511339,1,1,2,2,2,2,2,1,1,1,1,1,3,3,3,6,6,6,6,6,3,6,6,3,788,0.909955535,0,0.8766742208,0.621840311,0,0.3586197306,-1.285113385
695306555,0.4,0.6,0.1,2,3,2,3,2,3,0.0273563946,0.7163589683,0.0825470346,0.737825768,-0.073882162,0.7886327253,2,2,1,2,1,2,1,2,2,2,2,2,5,3,5,1,1,5,1,3,3,3,3,3,789,0.6732112722,0,0.4400596868,0.1815375365,1,0.7216456862,-0.113672747
743597639,0.4,0.6,0.1,2,1,2,1,2,2,0.0939827666,-0.671290376,0.0307016103,-0.562020395,0.1692330411,-0.103674404,1,1,2,1,2,2,2,1,1,1,1,1,6,5,6,6,3,6,3,5,5,5,5,5,790,0.0121664703,1,0.8106619994,0.0200764849,1,0.9931910299,-1.036744041
1685592796,0.4,0.6,0.1,1,2,1,1,1,1,-0.597254974,0.0742388803,-0.654461394,-0.476256288,-0.55954125,-0.553343252,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,2,2,4,2,2,4,2,791,0.2839233863,1,0.4058854512,0.9103424255,0,0.3631477628,0.4665674782
1232259656,0.4,0.6,0.1,1,3,2,2,2,2,-0.353780243,0.9784584897,-0.04765335,0.0068257092,0.0115281955,-0.073984651,1,2,1,1,1,1,1,2,2,2,2,2,1,6,6,6,1,1,6,5,5,6,5,5,792,0.2596626702,1,0.6641034259,0.6000756592,0,0.5264644672,-0.739846515
792608378,0.4,0.6,0.1,2,1,2,1,1,1,-0.094805765,-0.63276813,-0.062030129,-0.599242165,-0.719301491,-0.725857236,2,1,2,1,1,1,1,1,1,1,1,1,6,4,6,6,6,6,4,6,4,6,4,4,793,0.2525039153,1,0.9247946045,0.0169579494,1,0.9232423198,-1.258572364
281403610,0.4,0.6,0.1,1,2,1,1,1,1,-0.466129165,-0.051852984,-0.608483798,-0.738938565,-0.516056208,-0.411766923,1,2,1,1,1,1,1,1,1,1,1,1,5,3,5,5,4,4,4,3,3,3,3,3,794,0.5940739366,0,0.7640931121,0.319605441,1,0.6225281254,1.8823307727
1998507313,0.4,0.6,0.1,3,1,2,2,2,2,0.7487909633,-0.499158124,0.0258311173,-0.006235808,0.0738574027,0.0657447043,2,1,2,2,2,2,2,1,1,1,1,1,1,5,1,1,1,2,2,6,6,5,5,6,795,0.3425770934,1,0.0251381826,0.0354134017,1,0.1311603645,0.6574470426
2090143169,0.4,0.6,0.1,1,1,1,1,1,1,-0.562847184,-0.596087984,-0.441552801,-0.632387146,-0.627327824,-0.492063119,1,1,1,1,1,1,1,1,1,1,1,1,4,4,5,4,5,4,5,2,4,4,2,4,796,0.9787899754,0,0.3915190275,0.5934655325,0,0.1380429189,1.0793688083
1973845391,0.4,0.6,0.1,2,2,3,1,1,3,-0.086948906,0.0864646369,0.8372896203,-0.530660931,-0.579156636,0.9240170142,2,2,2,1,1,2,1,1,2,1,1,2,2,5,5,5,5,2,5,1,5,5,1,1,797,0.9982056012,0,0.4650196868,0.3993839405,1,0.2262944459,1.2401701423
688456567,0.4,0.6,0.1,2,1,2,1,1,1,-0.077384927,-0.631448117,0.0995057121,-0.588901967,-0.539584904,-0.667652387,2,1,2,1,1,1,1,1,1,1,1,1,5,1,4,4,4,5,4,1,1,1,1,1,798,0.0006076288,1,0.6633714394,0.5726578159,0,0.9417597274,-0.67652387
892505594,0.4,0.6,0.1,3,1,2,2,2,2,0.7803405753,-0.588613182,0.0552069348,0.0342831996,0.0548041336,-0.027397262,2,1,2,2,2,2,2,1,1,1,1,1,2,3,2,6,2,2,6,4,3,3,4,3,799,0.0671540201,1,0.7131921331,0.0756729381,1,0.801646206,-0.273972621
22779697,0.4,0.6,0.1,1,2,2,2,2,2,-0.553368331,0.1087676659,0.071388217,-0.05995919,0.1600259629,0.1887898268,1,1,1,1,1,1,1,2,2,2,2,2,5,6,5,5,5,1,1,5,5,6,6,5,800,0.6700286477,0,0.9716263646,0.8625321015,0,0.9252210129,1.8878982676
817729832,0.4,0.6,0.1,1,1,1,1,1,1,-0.662693411,-0.601622681,-0.571060265,-0.694115833,-0.636756705,-0.644550123,1,1,1,1,1,1,1,1,1,1,1,1,4,5,4,4,4,4,4,6,5,5,6,5,801,0.6410896306,0,0.8999341344,0.5138227458,0,0.2105881135,-0.44550123
413965828,0.4,0.6,0.1,1,1,1,1,1,1,-0.732607418,-0.828075876,-0.555845588,-0.659709168,-0.519960441,-0.520249342,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,4,5,5,5,1,1,5,1,5,802,0.0166026764,1,0.0253345571,0.7856956384,0,0.2135263114,0.7975065776
1460036909,0.4,0.6,0.1,1,2,2,1,2,1,-0.698779218,0.0493512567,0.0164472878,-0.59498628,-0.029218849,-0.71186824,1,2,1,1,1,1,1,1,2,1,2,1,6,2,1,1,1,6,1,4,2,2,4,4,803,0.2295609006,1,0.535266035,0.4890951973,0,0.7181209115,-1.118682402
1791167343,0.4,0.6,0.1,3,2,2,2,2,2,0.7302009569,0.1186602587,0.0062470754,0.0991363162,0.1038064491,0.0967320211,2,2,2,2,2,2,2,1,1,1,1,1,1,1,3,1,3,1,3,2,2,2,2,2,804,0.5585235691,0,0.2223458412,0.4167523172,0,0.5691019644,0.9673202108
2003043101,0.4,0.6,0.1,2,2,2,2,3,1,0.0334653628,0.1998909418,0.0361700488,0.0214896126,0.793853253,-0.534322212,2,2,1,2,2,1,1,1,2,1,2,1,1,4,1,3,3,3,3,3,3,4,3,3,805,0.9988759854,0,0.7940757679,0.9478951944,0,0.8904886106,0.6567778783
1702933765,0.4,0.6,0.1,1,2,1,1,1,1,-0.689126396,0.0856760138,-0.722364752,-0.586360965,-0.467344555,-0.583928108,1,2,1,1,1,1,1,1,1,1,1,1,6,5,6,6,1,1,1,6,6,6,6,5,806,0.6018696263,0,0.6011425553,0.0386117539,1,0.7103894272,0.1607189203
1584944990,0.4,0.6,0.1,2,2,2,1,1,2,-0.071665275,-0.202333531,0.1462627629,-0.723051096,-0.567179934,-0.010858571,1,2,1,1,1,2,2,1,2,1,1,1,6,4,6,6,6,5,5,3,3,3,4,3,807,0.4907717763,0,0.7635351227,0.6661770347,0,0.5069587182,-0.108585706
425250913,0.4,0.6,0.1,2,1,1,2,2,2,-0.090968252,-0.678412608,-0.444136862,-0.035532021,-0.07350497,0.0427309064,1,1,1,2,2,2,2,1,1,1,1,1,5,3,5,5,5,5,3,3,3,3,3,3,808,0.2804586549,1,0.9134025201,0.4456212327,0,0.0056080399,0.4273090636
1641996384,0.4,0.6,0.1,2,1,1,2,2,2,0.0829379661,-0.777761091,-0.774564392,0.0494112236,-0.360517786,0.0213337442,2,1,1,2,2,2,1,1,1,1,1,1,2,1,5,2,5,5,5,6,1,6,6,6,809,0.3438245791,1,0.4263758773,0.0506505314,1,0.4550799571,0.2133374423
1953291382,0.4,0.6,0.1,2,2,3,2,2,3,-0.110633463,0.1570948599,0.8156170562,0.0645471205,0.0629828311,0.8743706594,2,2,2,2,1,2,1,1,2,1,2,2,6,6,6,5,5,6,5,1,6,1,1,1,810,0.6090693956,0,0.4736761653,0.0956265824,1,0.0388433123,0.7437065937
563062036,0.4,0.6,0.1,2,1,1,1,2,2,0.0221180537,-0.412828163,-0.632132603,-0.53285511,0.0488035856,-0.010424139,2,1,1,1,2,2,1,1,1,1,1,1,3,2,4,4,4,3,4,4,4,4,2,2,811,0.9430604614,0,0.1596852272,0.980459406,0,0.0765239001,-0.104241393
2143326972,0.4,0.6,0.1,1,3,2,2,2,2,-0.54854456,0.6946573734,-0.005578903,0.0228796687,0.0034918598,0.1306008428,1,2,1,1,1,1,1,2,2,2,2,2,5,5,5,5,3,3,3,1,1,5,5,5,812,0.8644030107,0,0.7352359419,0.1939979876,1,0.9169251876,1.3060084283
483715623,0.4,0.6,0.1,2,1,1,1,1,1,0.0901589503,-0.619772578,-0.598830307,-0.821761843,-0.564524285,-0.584721805,2,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,1,1,1,3,3,3,3,3,813,0.7129807196,0,0.7742357276,0.7341195907,0,0.9170853174,0.1527819496
602243748,0.4,0.6,0.1,2,2,3,3,2,2,0.1734217409,-0.034214343,0.7992997275,0.8148350646,-0.000072905,-0.015323161,2,1,2,2,1,1,1,2,2,2,2,2,2,3,2,2,2,3,3,6,6,6,3,6,814,0.7188344108,0,0.8604734944,0.7724873418,0,0.7205885363,-0.15323161
2067236896,0.4,0.6,0.1,1,2,2,2,1,1,-0.510955838,-0.030575771,0.0232475445,-0.062605809,-0.621099698,-0.574018965,1,1,1,1,1,1,1,2,2,2,1,1,4,6,3,3,3,4,3,4,4,4,4,4,815,0.736482445,0,0.3242133578,0.0449722936,1,0.1207874609,0.2598103535
556974994,0.4,0.6,0.1,2,2,2,2,2,2,0.0876340832,-0.023333927,-0.029402079,0.165920709,0.1474924471,-0.005092501,2,1,1,1,2,1,1,2,2,2,1,2,3,2,3,3,3,3,3,4,4,4,4,4,816,0.2643093999,1,0.716742264,0.5936858186,0,0.7162855192,-0.050925014
105480417,0.4,0.6,0.1,1,2,2,1,2,2,-0.452002077,-0.03558584,0.0999224659,-0.566108029,0.1829011166,0.1754742974,1,2,1,1,1,1,1,1,2,1,2,2,3,3,6,3,6,6,6,5,5,5,5,3,817,0.4580740544,0,0.7741435765,0.936289791,0,0.1508789715,1.754742974
1658714951,0.4,0.6,0.1,2,3,3,2,2,2,0.1680198179,0.9129818687,0.8868034163,0.0291294605,-0.115773845,0.0207812176,2,2,2,1,1,1,1,2,2,2,2,2,4,4,4,2,4,4,2,4,4,4,4,4,818,0.0655794312,1,0.5397454922,0.212215399,1,0.2937384561,0.2078121759
2104115336,0.4,0.6,0.1,2,2,3,1,2,2,-0.021694915,-0.053981231,0.9413891509,-0.575681039,0.1238293117,0.1093642505,2,1,2,1,2,1,1,2,2,1,1,2,2,5,2,3,2,2,3,3,5,5,3,3,819,0.1485703355,1,0.523172966,0.9583891118,0,0.8421150804,1.093642505
352673469,0.4,0.6,0.1,3,1,2,2,2,2,0.7336811276,-0.641471329,0.0628368764,-0.085726999,0.1776885801,0.1153289436,2,1,2,2,2,2,2,1,1,1,1,1,1,2,6,1,6,1,6,1,1,1,2,2,820,0.3495826797,1,0.5812431386,0.2475581375,1,0.7248534605,1.1532894364
601003774,0.4,0.6,0.1,1,1,1,1,1,1,-0.719113179,-0.51110341,-0.650155662,-0.708519897,-0.595302339,-0.608041822,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,5,6,5,6,6,821,0.0180464634,1,0.1377310265,0.5793703578,0,0.0729750935,-0.08041822
775202704,0.4,0.6,0.1,1,1,1,1,1,1,-0.603032627,-0.870009736,-0.368203799,-0.519938548,-0.646498208,-0.678126924,1,1,1,1,1,1,1,1,1,1,1,1,6,5,6,6,6,6,6,5,5,5,5,5,822,0.3396004552,1,0.1193907946,0.3999536682,1,0.416182927,-0.78126924
349041970,0.4,0.6,0.1,1,1,1,1,1,1,-0.734183983,-0.565142146,-0.862886316,-0.49703278,-0.584913687,-0.530138128,1,1,1,1,1,1,1,1,1,1,1,1,2,5,2,2,2,2,2,5,5,5,5,5,823,0.7282311594,0,0.8832885445,0.0779036656,1,0.929212931,0.698618725
1740866131,0.4,0.6,0.1,2,1,2,2,2,1,-0.098565152,-0.580225802,-0.044166895,0.056920848,0.0758670083,-0.593259593,2,1,2,2,2,1,1,1,1,1,1,1,3,1,3,3,2,2,2,2,2,2,2,1,824,0.7416119984,0,0.9271476324,0.3439376044,1,0.5413230912,0.0674040661
1134836120,0.4,0.6,0.1,1,1,1,1,1,1,-0.632675917,-0.427735868,-0.6051959,-0.725054902,-0.62528767,-0.80886974,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,5,5,5,1,1,5,1,5,5,825,0.7614297884,0,0.2594119977,0.538329656,0,0.2931099298,-2.088697405
1503277253,0.4,0.6,0.1,1,2,1,2,2,1,-0.573144519,0.0860430509,-0.62247404,-0.163698641,0.2827818055,-0.68635489,1,1,1,1,1,1,1,2,1,2,2,1,2,4,2,2,2,2,2,1,1,4,1,4,826,0.6000556977,0,0.7359839043,0.9172612866,0,0.3052864858,-0.863548897
2048431185,0.4,0.6,0.1,3,2,3,3,3,3,0.7878025075,-0.195859117,0.7237752744,0.9668681148,0.8870234739,1.079900126,2,2,2,2,2,2,2,1,2,2,2,2,4,6,1,1,1,4,1,5,6,6,6,6,827,0.9652044903,0,0.1072499534,0.5592095361,0,0.1388384482,2.7990012596
663049461,0.4,0.6,0.1,1,2,1,2,1,2,-0.54638638,0.1154115641,-0.794713703,0.0169107968,-0.705341543,-0.025188401,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,4,4,4,4,2,1,1,1,2,828,0.2652215139,1,0.1503812518,0.8654674379,0,0.575838032,-0.251884008
114627266,0.4,0.6,0.1,1,1,1,1,1,1,-0.644463159,-0.521787308,-0.54292766,-0.69464459,-0.557178341,-0.440679323,1,1,1,1,1,1,1,1,1,1,1,1,4,2,4,4,4,4,1,1,1,2,1,2,829,0.7083152173,0,0.1405570824,0.5840266722,0,0.2101885794,1.5932067736
573579958,0.4,0.6,0.1,2,1,2,1,1,1,-0.048360856,-0.660052735,-0.108646433,-0.656087292,-0.597574584,-0.614390798,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,5,1,1,5,5,830,0.271437483,1,0.5264646148,0.3433697365,1,0.0919384794,-0.143907975
1529738167,0.4,0.6,0.1,2,1,2,2,2,1,-0.041426784,-0.646396738,-0.013553769,-0.016254838,-0.122013775,-0.61252186,1,1,2,2,2,1,2,1,1,1,1,1,5,3,1,1,1,5,1,6,6,3,6,6,831,0.9392850748,0,0.1428846052,0.1411320326,1,0.1291357079,-0.125218602
277764330,0.4,0.6,0.1,2,1,1,1,1,2,-0.085149224,-0.606680985,-0.485191745,-0.595444352,-0.640229466,0.0803278913,1,1,1,1,1,2,2,1,1,1,1,1,1,3,1,2,2,2,2,4,4,3,3,3,832,0.5627639566,0,0.5320445297,0.3859320112,1,0.8717134711,0.8032789132
1654528772,0.4,0.6,0.1,1,1,1,1,1,1,-0.668883038,-0.65263319,-0.614544486,-0.620477705,-0.489026631,-0.58904983,1,1,1,1,1,1,1,1,1,1,1,1,3,2,6,3,6,6,6,4,2,2,4,4,833,0.6848450055,0,0.9324921611,0.0270056585,1,0.1164010326,0.1095016993
2023347694,0.4,0.6,0.1,1,1,1,1,1,1,-0.569727665,-0.712425486,-0.499884284,-0.420034086,-0.618479526,-0.541249648,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,6,6,1,1,6,834,0.2820876098,1,0.4668758882,0.1666310393,1,0.0012517213,0.5875035219
1541769668,0.4,0.6,0.1,2,2,3,2,2,2,-0.081119942,-0.117844526,0.8053896918,0.0353139791,0.1997979919,-0.066288411,1,2,2,1,1,1,2,1,2,2,2,2,5,1,6,5,6,5,6,5,5,1,1,5,835,0.6325914583,0,0.0789282048,0.061046632,1,0.169289602,-0.662884107
219341593,0.4,0.6,0.1,2,2,1,1,1,3,-0.016766806,0.1065106275,-0.486916889,-0.643361801,-0.491527897,0.9011065869,2,1,1,1,1,2,1,2,1,1,1,2,4,2,4,3,3,3,3,1,1,2,2,1,836,0.3991258947,1,0.4031901133,0.6734737147,0,0.6797482794,1.0110658689
1265192982,0.4,0.6,0.1,2,2,2,1,2,2,0.1059733139,-0.035692214,-0.076349163,-0.544577198,0.2389318364,-0.048020454,2,2,2,1,1,2,1,1,1,1,2,1,2,1,2,1,2,2,1,3,3,1,1,1,837,0.8295890781,0,0.1683360246,0.1333502187,1,0.8067418229,-0.480204544
562191791,0.4,0.6,0.1,2,1,1,2,1,1,-0.082412139,-0.592245538,-0.495635261,0.109342065,-0.572360191,-0.611186342,1,1,1,2,1,1,2,1,1,1,1,1,1,4,1,5,1,1,5,6,4,4,4,4,838,0.9507330358,0,0.1128245518,0.8841121522,0,0.4157468511,-0.111863416
648890914,0.4,0.6,0.1,1,3,2,2,2,2,-0.593655944,0.7787939904,0.024320198,-0.012333766,0.0017453128,-0.039816896,1,2,1,1,1,1,1,2,2,2,2,2,5,5,5,5,1,1,1,6,6,5,6,5,839,0.8587032402,0,0.5467523032,0.219878987,1,0.8392053544,-0.398168958
889479640,0.4,0.6,0.1,2,3,3,2,2,3,-0.175167538,0.5940885959,0.8082102535,0.0769995281,-0.044891146,0.7178207785,2,2,2,1,1,2,1,2,2,2,2,2,3,2,1,3,3,1,1,4,2,4,2,4,840,0.3294029927,1,0.2585152915,0.146200941,1,0.3167517745,-0.821792215
751352790,0.4,0.6,0.1,1,1,1,1,1,1,-0.463808495,-0.50166078,-0.600197358,-0.51487036,-0.493932936,-0.723687269,1,1,1,1,1,1,1,1,1,1,1,1,6,4,5,5,6,6,5,3,3,4,4,3,841,0.0943870256,1,0.995281978,0.3628839722,1,0.3941123706,-1.236872692
1801360122,0.4,0.6,0.1,2,2,3,2,2,2,0.1930103461,0.0373372273,0.9240779292,0.0321634362,0.0459603534,0.1256796818,2,2,2,2,1,2,1,1,2,1,2,1,6,4,6,6,6,6,6,2,4,4,4,2,842,0.1635843796,1,0.273880188,0.9451406048,0,0.6463105994,1.2567968182
1544238490,0.4,0.6,0.1,1,2,2,2,2,1,-0.385398958,-0.161805284,0.0627031807,0.0583873721,-0.044830139,-0.630739005,1,1,1,1,1,1,1,2,2,2,2,1,5,1,5,5,3,3,3,4,4,1,4,4,843,0.4110857669,0,0.6103494324,0.3134321325,1,0.222353872,-0.307390047
867693507,0.4,0.6,0.1,1,1,1,1,1,1,-0.42955855,-0.438205268,-0.715115393,-0.671793511,-0.516398714,-0.644238203,1,1,1,1,1,1,1,1,1,1,1,1,5,6,5,3,5,5,3,1,6,6,6,6,844,0.4421743683,0,0.341966612,0.2810640132,1,0.699283507,-0.442382027
1909494963,0.4,0.6,0.1,3,3,3,3,3,3,0.837069352,0.8557583253,0.9483847724,0.7563948445,0.7263227354,0.8824066035,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,2,2,4,4,4,2,4,845,0.2782031248,1,0.1244793619,0.1523799133,1,0.4166627738,0.8240660347
